Temperature_SH,RH_SH,Temperature_SL,RH_SL,Temperature_NH,RH_NH,Temperature_NL,RH_NL,timestamp
23.24,59.9,24.01,65.1,17.52,77.5,17.14,82.2,2012-09-09T12:00:00Z
22.86,59.6,24.01,65.1,17.14,77.6,17.14,82.2,2012-09-09T13:00:00Z
22.86,59.4,23.63,65.2,17.14,77.6,17.14,82.2,2012-09-09T14:00:00Z
22.86,59.4,24.01,65.1,17.14,77.6,16.76,82.2,2012-09-09T15:00:00Z
22.86,59.4,24.01,65.1,17.14,77.6,17.14,82.2,2012-09-09T16:00:00Z
22.86,59.4,24.4,65.5,17.14,77.6,17.14,82.2,2012-09-09T17:00:00Z
23.24,59.3,24.79,65.4,17.14,77.6,17.14,82.2,2012-09-09T18:00:00Z
23.24,59.6,25.17,65.8,17.14,77.6,17.14,82.2,2012-09-09T19:00:00Z
23.24,59.6,25.56,65.8,17.52,77.5,17.14,82.2,2012-09-09T20:00:00Z
23.63,59.8,25.95,66.2,17.52,77.5,17.52,83.6,2012-09-09T21:00:00Z
23.63,59.8,25.95,66.2,17.52,77.5,17.52,83.6,2012-09-09T22:00:00Z
23.63,60.1,26.34,66.1,17.52,77.5,17.52,83.6,2012-09-09T23:00:00Z
24.01,60.0,26.34,66.1,17.9,78.5,17.52,83.6,2012-09-10T00:00:00Z
24.01,60.0,26.34,66.1,17.9,78.5,17.9,83.6,2012-09-10T01:00:00Z
24.01,60.0,26.34,66.1,17.9,78.5,17.9,83.6,2012-09-10T02:00:00Z
24.01,60.0,25.95,65.7,18.28,78.5,17.9,83.6,2012-09-10T03:00:00Z
24.01,60.0,25.95,65.7,18.28,78.5,17.9,83.6,2012-09-10T04:00:00Z
24.01,60.0,25.95,65.7,18.28,78.5,17.9,83.6,2012-09-10T05:00:00Z
23.63,60.1,25.56,65.8,18.28,78.5,17.9,83.6,2012-09-10T06:00:00Z
23.63,60.1,25.56,65.8,18.28,78.5,17.9,83.6,2012-09-10T07:00:00Z
23.63,60.1,25.17,65.4,18.28,78.5,17.9,83.6,2012-09-10T08:00:00Z
23.63,60.1,25.17,65.4,18.28,78.5,17.9,83.6,2012-09-10T09:00:00Z
23.24,59.9,24.79,65.4,18.28,78.5,17.9,83.6,2012-09-10T10:00:00Z
23.24,59.9,24.79,65.4,18.28,78.5,17.9,83.6,2012-09-10T11:00:00Z
23.24,59.9,24.4,65.1,18.28,78.5,17.9,83.6,2012-09-10T12:00:00Z
23.24,59.6,24.4,65.1,18.28,78.5,17.9,83.6,2012-09-10T13:00:00Z
22.86,59.6,24.01,65.1,18.28,78.5,17.9,83.6,2012-09-10T14:00:00Z
22.86,59.6,24.01,65.1,18.28,77.5,17.9,82.1,2012-09-10T15:00:00Z
22.86,59.4,24.01,65.1,18.28,78.5,17.9,82.1,2012-09-10T16:00:00Z
22.86,59.6,24.01,65.1,18.28,78.5,17.9,82.1,2012-09-10T17:00:00Z
22.86,59.6,24.01,65.1,18.66,78.5,18.28,82.1,2012-09-10T18:00:00Z
22.86,59.6,24.01,65.1,18.66,78.5,18.28,83.6,2012-09-10T19:00:00Z
22.48,59.7,23.63,65.2,18.66,78.5,18.28,83.6,2012-09-10T20:00:00Z
22.48,59.7,23.63,65.2,18.66,78.5,18.28,83.6,2012-09-10T21:00:00Z
22.48,59.7,23.63,65.2,18.66,78.5,18.28,83.6,2012-09-10T22:00:00Z
22.48,59.7,23.63,65.2,18.66,78.5,18.66,83.6,2012-09-10T23:00:00Z
22.48,59.7,23.63,65.2,18.66,78.5,18.66,83.6,2012-09-11T00:00:00Z
22.48,59.7,23.63,65.2,19.04,78.4,18.66,83.6,2012-09-11T01:00:00Z
22.48,59.7,23.24,65.3,19.04,78.4,18.66,83.6,2012-09-11T02:00:00Z
22.09,59.8,23.24,65.3,19.04,78.4,18.66,83.6,2012-09-11T03:00:00Z
22.09,59.5,22.86,64.9,19.04,78.4,18.66,82.1,2012-09-11T04:00:00Z
22.09,59.5,22.86,64.9,19.04,78.4,18.28,83.6,2012-09-11T05:00:00Z
22.09,59.5,22.86,64.9,19.04,78.4,18.28,83.6,2012-09-11T06:00:00Z
22.09,59.5,22.48,65.0,18.66,78.5,18.28,82.1,2012-09-11T07:00:00Z
21.71,59.6,22.48,65.0,18.66,78.5,18.28,82.1,2012-09-11T08:00:00Z
21.71,59.6,22.48,65.0,18.66,78.5,18.28,82.1,2012-09-11T09:00:00Z
21.71,59.3,22.09,64.6,18.66,78.5,18.28,82.1,2012-09-11T10:00:00Z
21.33,59.4,22.09,64.6,18.66,78.5,18.28,82.1,2012-09-11T11:00:00Z
21.33,59.2,21.71,64.7,18.66,78.5,18.28,82.1,2012-09-11T12:00:00Z
21.33,59.2,21.71,64.7,18.66,77.4,18.28,82.1,2012-09-11T13:00:00Z
21.33,59.2,21.71,64.7,18.66,77.4,18.28,82.1,2012-09-11T14:00:00Z
21.33,58.9,21.71,64.7,18.66,77.4,18.28,82.1,2012-09-11T15:00:00Z
21.33,59.2,22.09,64.6,18.66,77.4,18.28,82.1,2012-09-11T16:00:00Z
21.33,59.2,22.09,65.1,18.66,77.4,18.28,82.1,2012-09-11T17:00:00Z
21.33,59.4,22.48,65.4,18.66,78.5,18.28,82.1,2012-09-11T18:00:00Z
21.33,59.4,22.86,65.3,18.66,78.5,18.28,82.1,2012-09-11T19:00:00Z
21.71,59.6,23.24,65.3,18.66,78.5,18.28,82.1,2012-09-11T20:00:00Z
21.71,59.6,23.24,65.7,18.66,78.5,18.28,82.1,2012-09-11T21:00:00Z
21.71,59.9,23.24,65.7,18.66,78.5,18.28,82.1,2012-09-11T22:00:00Z
21.71,59.9,23.63,65.6,18.66,78.5,18.28,82.1,2012-09-11T23:00:00Z
21.71,59.9,23.63,65.6,18.66,78.5,17.9,82.1,2012-09-12T00:00:00Z
21.71,59.9,23.24,65.7,18.66,78.5,17.9,82.1,2012-09-12T01:00:00Z
21.71,59.9,23.24,65.7,18.66,78.5,17.9,82.1,2012-09-12T02:00:00Z
21.71,59.9,23.24,65.7,18.28,78.5,17.9,82.1,2012-09-12T03:00:00Z
21.71,59.9,22.86,65.8,18.28,78.5,17.9,82.1,2012-09-12T04:00:00Z
21.71,59.9,22.86,65.3,18.28,78.5,17.52,82.2,2012-09-12T05:00:00Z
21.71,59.9,22.48,65.4,18.28,78.5,17.52,82.2,2012-09-12T06:00:00Z
21.33,60.0,22.48,65.4,17.9,78.5,17.52,82.2,2012-09-12T07:00:00Z
21.33,59.7,22.09,65.1,17.9,78.5,17.14,82.2,2012-09-12T08:00:00Z
20.95,59.8,21.71,65.1,17.52,78.6,17.14,82.2,2012-09-12T09:00:00Z
20.95,59.5,21.33,65.2,17.52,77.5,17.14,82.2,2012-09-12T10:00:00Z
20.57,59.6,21.33,64.8,17.52,77.5,16.76,82.2,2012-09-12T11:00:00Z
20.57,59.6,20.95,64.9,17.14,77.6,16.76,82.2,2012-09-12T12:00:00Z
20.19,59.4,20.57,65.0,17.14,77.6,16.38,82.2,2012-09-12T13:00:00Z
20.19,59.2,20.57,64.6,17.14,77.6,16.38,82.2,2012-09-12T14:00:00Z
19.81,59.3,20.57,64.6,17.14,77.6,16.38,82.2,2012-09-12T15:00:00Z
19.81,59.3,20.57,64.6,16.76,77.6,16.38,82.2,2012-09-12T16:00:00Z
19.81,59.3,20.57,65.0,16.76,77.6,16.38,82.2,2012-09-12T17:00:00Z
19.81,59.3,20.57,65.0,16.76,77.6,16.38,82.2,2012-09-12T18:00:00Z
19.81,59.3,20.57,65.0,16.76,77.6,16.38,82.2,2012-09-12T19:00:00Z
19.81,59.3,20.57,65.0,16.76,77.6,16.38,82.2,2012-09-12T20:00:00Z
19.81,59.3,20.95,65.3,16.76,77.6,16.38,82.2,2012-09-12T21:00:00Z
19.81,59.3,20.95,65.3,16.76,77.6,16.38,82.2,2012-09-12T22:00:00Z
19.81,59.5,20.95,65.3,16.76,77.6,16.38,82.2,2012-09-12T23:00:00Z
19.81,59.5,20.95,65.3,16.76,77.6,16.38,82.2,2012-09-13T00:00:00Z
19.81,59.5,20.95,65.3,16.76,77.6,16.76,82.2,2012-09-13T01:00:00Z
19.81,59.5,20.57,65.4,16.76,77.6,16.76,82.2,2012-09-13T02:00:00Z
19.81,59.5,20.57,65.4,16.76,77.6,16.76,82.2,2012-09-13T03:00:00Z
19.42,59.6,20.57,65.4,16.76,77.6,16.76,82.2,2012-09-13T04:00:00Z
19.42,59.6,20.19,65.4,16.76,77.6,16.38,82.2,2012-09-13T05:00:00Z
19.42,59.6,20.19,65.4,16.76,77.6,16.38,82.2,2012-09-13T06:00:00Z
19.42,59.6,19.81,65.1,16.38,77.7,16.38,82.2,2012-09-13T07:00:00Z
19.04,59.7,19.81,65.1,16.38,77.7,16.38,82.2,2012-09-13T08:00:00Z
19.04,59.5,19.42,65.2,16.38,77.7,16.0,82.3,2012-09-13T09:00:00Z
19.04,59.5,19.42,64.8,16.38,77.7,16.0,82.3,2012-09-13T10:00:00Z
18.66,59.3,19.04,64.9,16.0,77.7,16.0,82.3,2012-09-13T11:00:00Z
18.66,59.3,19.04,64.5,16.0,77.7,15.62,82.3,2012-09-13T12:00:00Z
18.66,59.0,18.66,64.6,16.0,76.8,15.62,82.3,2012-09-13T13:00:00Z
18.28,58.9,18.66,64.6,16.0,76.8,15.62,82.3,2012-09-13T14:00:00Z
18.28,58.9,18.66,64.6,16.0,76.8,15.62,82.3,2012-09-13T15:00:00Z
18.28,58.9,19.04,64.9,15.62,76.8,15.62,82.3,2012-09-13T16:00:00Z
18.66,59.0,19.42,65.2,16.0,76.8,15.62,82.3,2012-09-13T17:00:00Z
18.66,59.0,19.81,65.1,15.62,76.8,15.62,82.3,2012-09-13T18:00:00Z
18.66,59.3,20.19,65.4,15.62,77.8,15.62,82.3,2012-09-13T19:00:00Z
19.04,59.5,20.57,65.8,16.0,77.7,15.62,82.3,2012-09-13T20:00:00Z
19.42,59.6,20.95,66.1,16.0,77.7,15.62,82.3,2012-09-13T21:00:00Z
19.42,59.9,21.33,66.1,16.0,77.7,15.62,82.3,2012-09-13T22:00:00Z
19.81,59.8,21.71,66.5,16.0,77.7,15.62,82.3,2012-09-13T23:00:00Z
19.81,60.1,21.71,66.5,16.0,77.7,16.0,82.3,2012-09-14T00:00:00Z
20.19,60.0,21.71,66.5,16.0,77.7,16.0,83.7,2012-09-14T01:00:00Z
20.19,60.0,22.09,66.4,16.0,77.7,16.0,82.3,2012-09-14T02:00:00Z
20.19,60.3,21.71,66.5,16.0,77.7,16.0,83.7,2012-09-14T03:00:00Z
20.19,60.3,21.71,66.5,16.0,77.7,16.0,83.7,2012-09-14T04:00:00Z
20.19,60.3,21.71,66.0,16.0,77.7,16.0,83.7,2012-09-14T05:00:00Z
20.19,60.3,21.71,66.0,16.38,77.7,16.0,83.7,2012-09-14T06:00:00Z
20.19,60.3,21.71,66.0,16.38,77.7,16.0,83.7,2012-09-14T07:00:00Z
20.19,60.3,21.33,66.1,16.38,77.7,16.0,83.7,2012-09-14T08:00:00Z
20.19,60.3,21.33,66.1,16.38,77.7,16.0,82.3,2012-09-14T09:00:00Z
20.19,60.0,21.33,66.1,16.38,77.7,16.0,83.7,2012-09-14T10:00:00Z
20.19,60.0,20.95,65.7,16.38,77.7,16.0,83.7,2012-09-14T11:00:00Z
20.19,60.0,20.95,65.7,16.38,77.7,16.0,83.7,2012-09-14T12:00:00Z
20.19,59.7,20.95,65.7,16.38,77.7,16.0,82.3,2012-09-14T13:00:00Z
19.81,59.8,20.57,65.8,16.38,77.7,16.0,82.3,2012-09-14T14:00:00Z
20.19,59.7,20.57,65.8,16.38,77.7,16.38,82.2,2012-09-14T15:00:00Z
20.19,59.7,20.95,65.7,16.38,77.7,16.38,82.2,2012-09-14T16:00:00Z
20.19,59.7,20.95,65.7,16.38,77.7,16.38,82.2,2012-09-14T17:00:00Z
20.19,59.7,21.33,66.1,16.76,77.6,16.38,82.2,2012-09-14T18:00:00Z
20.19,60.0,21.71,66.0,16.76,77.6,16.38,83.7,2012-09-14T19:00:00Z
20.57,59.9,21.71,66.5,16.76,77.6,16.76,83.6,2012-09-14T20:00:00Z
20.57,60.2,22.09,66.4,17.14,78.6,16.76,83.6,2012-09-14T21:00:00Z
20.57,60.2,22.09,66.4,17.14,78.6,16.76,83.6,2012-09-14T22:00:00Z
20.95,60.4,22.48,66.3,17.14,78.6,17.14,83.6,2012-09-14T23:00:00Z
20.95,60.4,22.48,66.3,17.14,78.6,17.14,83.6,2012-09-15T00:00:00Z
20.95,60.4,22.48,66.3,17.14,78.6,17.14,83.6,2012-09-15T01:00:00Z
20.95,60.7,22.48,66.3,17.14,78.6,17.14,83.6,2012-09-15T02:00:00Z
20.95,60.7,22.48,66.3,17.14,78.6,17.14,83.6,2012-09-15T03:00:00Z
20.95,60.7,22.09,66.4,17.14,78.6,17.14,83.6,2012-09-15T04:00:00Z
20.95,60.4,22.09,66.4,17.14,78.6,16.76,83.6,2012-09-15T05:00:00Z
20.95,60.4,21.71,66.0,17.14,78.6,16.76,83.6,2012-09-15T06:00:00Z
20.95,60.4,21.71,66.0,17.14,78.6,16.76,83.6,2012-09-15T07:00:00Z
20.57,60.5,21.33,66.1,17.14,78.6,16.76,83.6,2012-09-15T08:00:00Z
20.57,60.2,21.33,66.1,16.76,78.6,16.38,83.7,2012-09-15T09:00:00Z
20.19,60.0,20.95,66.6,16.76,77.6,16.38,83.7,2012-09-15T10:00:00Z
20.19,60.0,20.57,66.2,16.76,77.6,16.0,83.7,2012-09-15T11:00:00Z
20.19,59.7,20.19,65.9,16.38,77.7,16.0,82.3,2012-09-15T12:00:00Z
19.81,59.5,20.19,65.4,16.38,77.7,16.0,82.3,2012-09-15T13:00:00Z
19.81,59.3,20.19,65.0,16.38,76.7,15.62,82.3,2012-09-15T14:00:00Z
19.81,59.3,20.19,65.0,16.38,76.7,15.62,82.3,2012-09-15T15:00:00Z
19.81,59.3,20.19,65.0,16.38,76.7,15.62,82.3,2012-09-15T16:00:00Z
19.81,59.3,20.57,65.4,16.38,77.7,16.0,82.3,2012-09-15T17:00:00Z
20.19,59.2,21.33,65.6,16.38,77.7,16.0,82.3,2012-09-15T18:00:00Z
20.19,59.4,21.71,65.6,16.38,77.7,16.0,82.3,2012-09-15T19:00:00Z
20.57,59.6,22.09,65.9,16.38,77.7,16.0,82.3,2012-09-15T20:00:00Z
20.95,59.8,22.48,66.3,16.38,77.7,16.38,82.2,2012-09-15T21:00:00Z
20.95,59.8,22.86,66.2,16.38,77.7,16.38,82.2,2012-09-15T22:00:00Z
21.33,60.0,23.24,66.2,16.76,78.6,16.38,82.2,2012-09-15T23:00:00Z
21.33,60.0,23.24,66.7,16.76,78.6,16.38,82.2,2012-09-16T00:00:00Z
21.71,60.2,23.63,66.6,16.76,78.6,16.38,82.2,2012-09-16T01:00:00Z
21.71,60.2,23.63,66.1,16.76,78.6,16.38,82.2,2012-09-16T02:00:00Z
21.71,60.2,23.24,66.2,16.76,78.6,16.76,82.2,2012-09-16T03:00:00Z
21.71,60.2,23.24,66.2,17.14,78.6,16.76,82.2,2012-09-16T04:00:00Z
21.71,60.2,23.24,66.2,17.14,78.6,16.76,82.2,2012-09-16T05:00:00Z
21.71,60.2,23.24,66.2,17.14,78.6,16.38,82.2,2012-09-16T06:00:00Z
21.71,60.2,22.86,66.2,16.76,78.6,16.38,82.2,2012-09-16T07:00:00Z
21.71,59.9,22.86,65.8,16.76,78.6,16.38,82.2,2012-09-16T08:00:00Z
21.71,59.9,22.48,65.9,16.76,78.6,16.38,82.2,2012-09-16T09:00:00Z
21.71,59.9,22.48,65.9,16.76,78.6,16.38,82.2,2012-09-16T10:00:00Z
21.33,60.0,22.09,65.9,16.76,78.6,16.38,82.2,2012-09-16T11:00:00Z
21.33,60.0,22.09,65.5,16.76,78.6,16.38,82.2,2012-09-16T12:00:00Z
21.33,59.7,22.09,65.5,16.76,78.6,16.38,82.2,2012-09-16T13:00:00Z
21.33,59.7,21.71,65.6,16.76,77.6,16.38,82.2,2012-09-16T14:00:00Z
21.33,59.7,21.71,65.6,16.76,77.6,16.38,82.2,2012-09-16T15:00:00Z
20.95,59.5,21.71,65.6,16.76,77.6,16.38,82.2,2012-09-16T16:00:00Z
20.95,59.5,21.71,65.6,16.76,77.6,16.38,82.2,2012-09-16T17:00:00Z
20.95,59.5,21.71,65.6,16.76,77.6,16.76,82.2,2012-09-16T18:00:00Z
20.95,59.5,21.71,65.6,16.76,78.6,16.76,82.2,2012-09-16T19:00:00Z
20.95,59.5,21.71,65.6,17.14,77.6,16.76,82.2,2012-09-16T20:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,16.76,82.2,2012-09-16T21:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,17.14,82.2,2012-09-16T22:00:00Z
20.95,59.5,22.09,65.5,17.14,78.6,17.14,83.6,2012-09-16T23:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,17.14,82.2,2012-09-17T00:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,17.14,82.2,2012-09-17T01:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,17.14,82.2,2012-09-17T02:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,17.14,83.6,2012-09-17T03:00:00Z
20.95,59.5,21.71,65.6,17.14,78.6,17.14,83.6,2012-09-17T04:00:00Z
20.95,59.5,21.33,65.6,17.52,78.6,17.14,83.6,2012-09-17T05:00:00Z
20.95,59.5,21.33,65.6,17.52,78.6,17.14,82.2,2012-09-17T06:00:00Z
20.57,59.6,21.33,65.2,17.14,78.6,17.14,82.2,2012-09-17T07:00:00Z
20.57,59.4,20.95,65.3,17.14,78.6,17.14,82.2,2012-09-17T08:00:00Z
20.57,59.4,20.95,65.3,17.14,78.6,17.14,82.2,2012-09-17T09:00:00Z
20.57,59.4,20.57,65.4,17.14,78.6,17.14,82.2,2012-09-17T10:00:00Z
20.19,59.4,20.57,65.4,17.14,77.6,17.14,82.2,2012-09-17T11:00:00Z
20.19,59.2,20.57,65.0,17.14,77.6,16.76,82.2,2012-09-17T12:00:00Z
20.19,58.9,20.19,65.0,17.14,77.6,16.76,82.2,2012-09-17T13:00:00Z
20.19,58.9,20.19,65.0,17.14,77.6,16.76,82.2,2012-09-17T14:00:00Z
20.19,58.9,20.57,65.0,17.14,77.6,16.76,82.2,2012-09-17T15:00:00Z
20.19,58.9,20.57,65.4,17.14,77.6,16.76,82.2,2012-09-17T16:00:00Z
20.19,59.2,20.57,65.4,17.14,77.6,16.76,82.2,2012-09-17T17:00:00Z
20.19,59.2,20.95,65.7,17.14,78.6,16.76,82.2,2012-09-17T18:00:00Z
20.19,59.2,20.95,65.7,17.14,78.6,17.14,82.2,2012-09-17T19:00:00Z
20.19,59.2,21.33,65.6,17.14,78.6,17.14,82.2,2012-09-17T20:00:00Z
20.19,59.4,21.33,65.6,17.14,78.6,17.14,82.2,2012-09-17T21:00:00Z
20.57,59.4,21.33,66.1,17.14,78.6,17.14,82.2,2012-09-17T22:00:00Z
20.57,59.4,21.33,66.1,17.14,78.6,17.14,82.2,2012-09-17T23:00:00Z
20.57,59.4,21.33,66.1,17.14,78.6,17.14,82.2,2012-09-18T00:00:00Z
20.57,59.4,21.33,66.1,17.14,78.6,17.14,82.2,2012-09-18T01:00:00Z
20.57,59.4,21.33,66.1,17.52,78.6,17.14,82.2,2012-09-18T02:00:00Z
20.57,59.4,21.33,65.6,17.52,78.6,17.14,82.2,2012-09-18T03:00:00Z
20.57,59.4,21.33,65.6,17.52,78.6,17.14,82.2,2012-09-18T04:00:00Z
20.19,59.4,20.95,65.7,17.52,78.6,17.14,82.2,2012-09-18T05:00:00Z
20.19,59.4,20.95,65.7,17.52,78.6,17.14,82.2,2012-09-18T06:00:00Z
20.19,59.4,20.57,65.8,17.14,78.6,17.14,82.2,2012-09-18T07:00:00Z
20.19,59.4,20.57,65.8,17.14,78.6,17.14,82.2,2012-09-18T08:00:00Z
20.19,59.4,20.57,65.4,17.14,78.6,17.14,82.2,2012-09-18T09:00:00Z
19.81,59.3,20.19,65.4,17.14,77.6,16.76,82.2,2012-09-18T10:00:00Z
19.81,59.3,20.19,65.4,17.14,77.6,16.76,82.2,2012-09-18T11:00:00Z
19.81,59.0,19.81,65.1,17.14,77.6,16.76,82.2,2012-09-18T12:00:00Z
19.42,59.1,19.81,65.1,17.14,77.6,16.76,82.2,2012-09-18T13:00:00Z
19.42,58.9,19.81,65.1,16.76,77.6,16.76,82.2,2012-09-18T14:00:00Z
19.42,58.9,19.81,65.1,17.14,77.6,16.76,82.2,2012-09-18T15:00:00Z
19.42,58.6,20.19,65.0,16.76,77.6,16.38,82.2,2012-09-18T16:00:00Z
19.42,58.9,20.19,65.4,16.76,77.6,16.76,82.2,2012-09-18T17:00:00Z
19.81,58.8,20.57,65.8,17.14,77.6,16.38,82.2,2012-09-18T18:00:00Z
19.81,59.0,20.95,65.7,17.14,77.6,16.76,82.2,2012-09-18T19:00:00Z
20.19,59.2,21.71,66.0,17.14,77.6,16.76,82.2,2012-09-18T20:00:00Z
20.19,59.4,22.09,66.4,16.76,77.6,16.76,82.2,2012-09-18T21:00:00Z
20.57,59.4,22.09,66.4,17.14,77.6,16.76,82.2,2012-09-18T22:00:00Z
20.57,59.6,22.48,66.3,17.14,77.6,16.76,82.2,2012-09-18T23:00:00Z
20.95,59.5,22.48,66.3,17.14,78.6,16.76,82.2,2012-09-19T00:00:00Z
20.95,59.8,22.48,66.3,17.14,78.6,16.76,82.2,2012-09-19T01:00:00Z
20.95,59.8,22.48,66.3,16.76,78.6,16.76,82.2,2012-09-19T02:00:00Z
20.95,59.8,22.48,66.3,16.76,78.6,16.76,82.2,2012-09-19T03:00:00Z
20.95,59.8,22.48,66.3,16.76,78.6,16.38,82.2,2012-09-19T04:00:00Z
20.95,59.8,22.09,66.4,16.76,78.6,16.38,82.2,2012-09-19T05:00:00Z
20.95,59.8,22.09,65.9,16.76,78.6,16.38,82.2,2012-09-19T06:00:00Z
20.57,59.9,21.71,66.0,16.38,78.7,16.0,82.3,2012-09-19T07:00:00Z
20.57,59.9,21.33,66.1,16.38,77.7,16.0,82.3,2012-09-19T08:00:00Z
20.19,59.7,20.95,65.7,16.38,77.7,16.0,82.3,2012-09-19T09:00:00Z
20.19,59.4,20.95,65.7,16.0,77.7,15.62,82.3,2012-09-19T10:00:00Z
20.19,59.2,20.57,65.4,16.0,77.7,15.62,82.3,2012-09-19T11:00:00Z
19.81,59.0,20.19,65.4,16.0,77.7,15.62,82.3,2012-09-19T12:00:00Z
19.81,59.0,20.19,65.0,15.62,77.8,15.23,82.3,2012-09-19T13:00:00Z
19.42,58.9,20.19,65.0,15.62,76.8,15.23,82.3,2012-09-19T14:00:00Z
19.42,58.9,20.19,65.0,15.62,76.8,15.23,82.3,2012-09-19T15:00:00Z
19.42,58.9,20.19,65.4,15.62,76.8,15.23,82.3,2012-09-19T16:00:00Z
19.42,58.9,20.57,65.4,15.62,76.8,15.23,82.3,2012-09-19T17:00:00Z
19.42,58.9,20.95,65.7,15.62,77.8,15.23,82.3,2012-09-19T18:00:00Z
19.81,59.0,20.95,65.7,15.62,77.8,15.23,82.3,2012-09-19T19:00:00Z
19.81,59.0,21.33,66.1,15.62,77.8,15.23,82.3,2012-09-19T20:00:00Z
19.81,59.3,21.71,66.0,15.62,77.8,15.23,82.3,2012-09-19T21:00:00Z
20.19,59.2,21.71,66.0,15.62,77.8,15.23,82.3,2012-09-19T22:00:00Z
20.19,59.4,22.09,65.9,15.62,77.8,15.23,82.3,2012-09-19T23:00:00Z
20.19,59.4,22.09,65.9,15.62,77.8,15.23,82.3,2012-09-20T00:00:00Z
20.19,59.4,22.09,65.9,15.62,77.8,15.23,82.3,2012-09-20T01:00:00Z
20.19,59.7,21.71,66.0,15.62,77.8,15.23,82.3,2012-09-20T02:00:00Z
20.19,59.7,21.71,66.0,15.62,77.8,15.23,82.3,2012-09-20T03:00:00Z
20.19,59.7,21.71,66.0,15.62,77.8,15.23,82.3,2012-09-20T04:00:00Z
20.19,59.4,21.33,66.1,15.23,77.8,15.23,82.3,2012-09-20T05:00:00Z
20.19,59.4,21.33,66.1,15.23,77.8,15.23,82.3,2012-09-20T06:00:00Z
20.19,59.4,20.95,65.7,15.23,77.8,14.85,82.3,2012-09-20T07:00:00Z
20.19,59.4,20.95,65.7,15.23,77.8,14.85,82.3,2012-09-20T08:00:00Z
19.81,59.3,20.57,65.8,15.23,77.8,14.85,82.3,2012-09-20T09:00:00Z
19.81,59.3,20.19,65.4,15.23,77.8,14.85,82.3,2012-09-20T10:00:00Z
19.42,59.1,20.19,65.4,14.85,77.8,14.85,82.3,2012-09-20T11:00:00Z
19.42,59.1,20.19,65.0,14.85,77.8,14.47,82.4,2012-09-20T12:00:00Z
19.42,59.1,19.81,65.1,14.85,77.8,14.47,82.4,2012-09-20T13:00:00Z
19.42,58.9,19.81,65.1,14.85,77.8,14.47,82.4,2012-09-20T14:00:00Z
19.04,58.7,19.81,65.1,14.85,77.8,14.47,82.4,2012-09-20T15:00:00Z
19.04,58.9,19.81,65.1,14.85,77.8,14.47,82.4,2012-09-20T16:00:00Z
19.04,58.9,19.81,65.5,14.85,77.8,14.47,82.4,2012-09-20T17:00:00Z
19.04,58.9,20.19,65.4,14.85,77.8,14.85,82.3,2012-09-20T18:00:00Z
19.42,58.9,20.19,65.4,14.85,77.8,14.85,82.3,2012-09-20T19:00:00Z
19.42,59.1,20.19,65.4,14.85,77.8,14.85,82.3,2012-09-20T20:00:00Z
19.42,59.1,20.57,65.8,14.85,77.8,14.85,82.3,2012-09-20T21:00:00Z
19.42,59.1,20.57,65.8,15.23,77.8,15.23,82.3,2012-09-20T22:00:00Z
19.42,59.1,20.57,65.8,15.23,77.8,15.23,83.7,2012-09-20T23:00:00Z
19.42,59.1,20.57,65.8,15.23,77.8,15.23,83.7,2012-09-21T00:00:00Z
19.42,59.1,20.57,65.8,15.23,77.8,15.23,83.7,2012-09-21T01:00:00Z
19.42,59.1,20.57,65.8,15.23,77.8,15.23,83.7,2012-09-21T02:00:00Z
19.42,59.4,20.19,65.9,15.23,77.8,15.23,83.7,2012-09-21T03:00:00Z
19.42,59.1,20.19,65.9,15.23,77.8,15.23,83.7,2012-09-21T04:00:00Z
19.42,59.1,20.19,65.4,15.23,77.8,15.23,83.7,2012-09-21T05:00:00Z
19.42,59.1,19.81,65.5,15.23,77.8,15.23,83.7,2012-09-21T06:00:00Z
19.04,59.2,19.81,65.5,15.23,77.8,15.23,83.7,2012-09-21T07:00:00Z
19.04,59.2,19.42,65.6,15.23,77.8,15.23,83.7,2012-09-21T08:00:00Z
19.04,58.9,19.42,65.6,15.23,77.8,15.23,82.3,2012-09-21T09:00:00Z
19.04,58.9,19.42,65.2,15.23,77.8,15.23,82.3,2012-09-21T10:00:00Z
18.66,59.0,19.04,65.3,15.23,77.8,15.23,83.7,2012-09-21T11:00:00Z
18.66,58.8,19.04,65.3,15.23,77.8,14.85,82.3,2012-09-21T12:00:00Z
18.66,58.8,18.66,65.3,15.23,77.8,14.85,82.3,2012-09-21T13:00:00Z
18.28,58.9,18.66,65.0,14.85,77.8,14.85,82.3,2012-09-21T14:00:00Z
18.28,58.9,18.66,65.0,14.85,77.8,14.85,82.3,2012-09-21T15:00:00Z
18.28,58.6,18.66,65.0,14.85,77.8,14.85,82.3,2012-09-21T16:00:00Z
18.28,58.6,18.66,65.0,14.85,77.8,14.85,82.3,2012-09-21T17:00:00Z
18.28,58.6,18.66,65.0,14.85,77.8,14.85,82.3,2012-09-21T18:00:00Z
18.28,58.6,18.66,65.3,14.85,77.8,15.23,82.3,2012-09-21T19:00:00Z
