time,RH_living_room_(was_found_in_a_drawer_in_2016),RH_bedroom,RH_living_room_(was_found_in_a_drawer_in_2016)_MA_30D,RH_living_room_(was_found_in_a_drawer_in_2016)_MA_7D,RH_living_room_(was_found_in_a_drawer_in_2016)_MA_1D,RH_living_room_(was_found_in_a_drawer_in_2016)_risk_30D,RH_living_room_(was_found_in_a_drawer_in_2016)_risk_7D,RH_living_room_(was_found_in_a_drawer_in_2016)_risk_1D,RH_living_room_(was_found_in_a_drawer_in_2016)_B3_overall_risk_code,RH_living_room_(was_found_in_a_drawer_in_2016)_B3_overall_risk_label,RH_bedroom_MA_30D,RH_bedroom_MA_7D,RH_bedroom_MA_1D,RH_bedroom_risk_30D,RH_bedroom_risk_7D,RH_bedroom_risk_1D,RH_bedroom_B3_overall_risk_code,RH_bedroom_B3_overall_risk_label
2012-12-27T06:00:00Z,45.5,61.2,39.75138888888889,50.282738095238095,47.87083333333334,0,0,0,0,Safe,46.49958333333333,55.80059523809524,58.54583333333333,0,0,0,0,Safe
2012-12-27T07:00:00Z,44.9,62.2,39.750277777777775,50.275595238095235,47.854166666666664,0,0,0,0,Safe,46.51347222222222,55.86428571428571,58.44166666666667,0,0,0,0,Safe
2012-12-27T08:00:00Z,43.2,58.9,39.74722222222222,50.26369047619048,47.75416666666666,0,0,0,0,Safe,46.52319444444444,55.912499999999994,58.26250000000001,0,0,0,0,Safe
2012-12-27T09:00:00Z,42.4,58.2,39.7425,50.24464285714286,47.65416666666666,0,0,0,0,Safe,46.52930555555557,55.94880952380952,58.02916666666666,0,0,0,0,Safe
2012-12-27T10:00:00Z,45.6,54.5,39.74194444444444,50.23690476190477,47.57916666666667,0,0,0,0,Safe,46.529722222222226,55.95,57.92083333333333,0,0,0,0,Safe
2012-12-27T11:00:00Z,46.9,55.0,39.74347222222222,50.229166666666664,47.179166666666674,0,0,0,0,Safe,46.53069444444445,55.95892857142857,57.833333333333336,0,0,0,0,Safe
2012-12-27T12:00:00Z,47.0,55.0,39.74513888888889,50.20297619047619,47.01250000000001,0,0,0,0,Safe,46.53166666666667,55.95595238095238,57.69166666666666,0,0,0,0,Safe
2012-12-27T13:00:00Z,47.6,56.4,39.74805555555555,50.189285714285724,46.84583333333333,0,0,0,0,Safe,46.53430555555555,55.973214285714285,57.65833333333333,0,0,0,0,Safe
2012-12-27T14:00:00Z,47.7,58.3,39.75125,50.17916666666666,46.77916666666667,0,0,0,0,Safe,46.53972222222222,56.00357142857143,57.737500000000004,0,0,0,0,Safe
2012-12-27T15:00:00Z,45.7,55.9,39.75222222222222,50.14940476190476,46.650000000000006,0,0,0,0,Safe,46.541944444444454,56.01488095238095,57.729166666666664,0,0,0,0,Safe
2012-12-27T16:00:00Z,49.2,55.8,39.75819444444445,50.13690476190476,46.65833333333333,0,0,0,0,Safe,46.54388888888889,56.02142857142857,57.73333333333333,0,0,0,0,Safe
2012-12-27T17:00:00Z,49.3,55.4,39.764722222222225,50.1297619047619,46.616666666666674,0,0,0,0,Safe,46.54527777777778,56.03392857142857,57.70000000000001,0,0,0,0,Safe
2012-12-27T18:00:00Z,49.1,52.0,39.77152777777778,50.12261904761905,46.52916666666667,0,0,0,0,Safe,46.54194444444444,56.02797619047618,57.491666666666674,0,0,0,0,Safe
2012-12-27T19:00:00Z,47.6,50.3,39.77708333333333,50.12083333333334,46.40833333333333,0,0,0,0,Safe,46.541666666666664,56.041666666666664,57.175000000000004,0,0,0,0,Safe
2012-12-27T20:00:00Z,47.2,51.7,39.7825,50.120238095238086,46.36666666666667,0,0,0,0,Safe,46.54291666666667,56.05595238095238,56.900000000000006,0,0,0,0,Safe
2012-12-27T21:00:00Z,47.9,54.0,39.78791666666667,50.12619047619047,46.425000000000004,0,0,0,0,Safe,46.5448611111111,56.09642857142857,56.866666666666674,0,0,0,0,Safe
2012-12-27T22:00:00Z,46.3,54.6,39.79194444444445,50.10892857142858,46.44166666666667,0,0,0,0,Safe,46.546944444444435,56.1125,56.854166666666664,0,0,0,0,Safe
2012-12-27T23:00:00Z,46.3,58.1,39.79625,50.101190476190474,46.416666666666664,0,0,0,0,Safe,46.55361111111112,56.147023809523816,56.99583333333333,0,0,0,0,Safe
2012-12-28T00:00:00Z,45.6,60.4,39.8,50.089285714285715,46.39166666666667,0,0,0,0,Safe,46.56333333333333,56.182738095238086,57.09166666666667,0,0,0,0,Safe
2012-12-28T01:00:00Z,45.0,58.1,39.80305555555556,50.07738095238095,46.34166666666667,0,0,0,0,Safe,46.56958333333334,56.19523809523809,57.041666666666664,0,0,0,0,Safe
2012-12-28T02:00:00Z,44.8,55.0,39.80402777777778,50.06607142857142,46.3125,0,0,0,0,Safe,46.57277777777778,56.19702380952381,56.80416666666667,0,0,0,0,Safe
2012-12-28T03:00:00Z,47.6,56.6,39.808749999999996,50.07321428571428,46.416666666666664,0,0,0,0,Safe,46.5775,56.21369047619047,56.6,0,0,0,0,Safe
2012-12-28T04:00:00Z,47.8,58.2,39.81333333333334,50.083333333333336,46.5,0,0,0,0,Safe,46.58430555555555,56.23452380952381,56.520833333333336,0,0,0,0,Safe
2012-12-28T05:00:00Z,47.9,60.0,39.818194444444444,50.09404761904763,46.5875,0,0,0,0,Safe,46.59375,56.275595238095235,56.491666666666674,0,0,0,0,Safe
2012-12-28T06:00:00Z,48.2,59.0,39.82319444444445,50.105952380952374,46.699999999999996,0,0,0,0,Safe,46.60208333333333,56.31130952380952,56.400000000000006,0,0,0,0,Safe
2012-12-28T07:00:00Z,48.1,59.8,39.830416666666665,50.120238095238086,46.833333333333336,0,0,0,0,Safe,46.61569444444445,56.37083333333334,56.300000000000004,0,0,0,0,Safe
2012-12-28T08:00:00Z,46.7,52.0,39.83583333333333,50.12619047619048,46.979166666666664,0,0,0,0,Safe,46.61833333333334,56.38392857142857,56.012499999999996,0,0,0,0,Safe
2012-12-28T09:00:00Z,47.3,53.2,39.841249999999995,50.13452380952381,47.18333333333333,0,0,0,0,Safe,46.61958333333333,56.399404761904755,55.804166666666674,0,0,0,0,Safe
2012-12-28T10:00:00Z,48.0,52.7,39.84902777777778,50.14345238095238,47.28333333333333,0,0,0,0,Safe,46.62041666666667,56.41428571428572,55.729166666666664,0,0,0,0,Safe
2012-12-28T11:00:00Z,49.0,53.4,39.85444444444444,50.15535714285714,47.37083333333334,0,0,0,0,Safe,46.62152777777778,56.43154761904762,55.6625,0,0,0,0,Safe
2012-12-28T12:00:00Z,49.2,53.6,39.860277777777775,50.16726190476191,47.462500000000006,0,0,0,0,Safe,46.62388888888889,56.453571428571436,55.604166666666664,0,0,0,0,Safe
2012-12-28T13:00:00Z,49.3,53.8,39.866388888888885,50.18095238095238,47.53333333333333,0,0,0,0,Safe,46.62722222222222,56.47738095238095,55.49583333333334,0,0,0,0,Safe
2012-12-28T14:00:00Z,49.1,53.9,39.87277777777778,50.19464285714286,47.59166666666667,0,0,0,0,Safe,46.63083333333333,56.501785714285724,55.3125,0,0,0,0,Safe
2012-12-28T15:00:00Z,49.9,54.1,39.88041666666666,50.21488095238095,47.76666666666666,0,0,0,0,Safe,46.635416666666664,56.52797619047618,55.237500000000004,0,0,0,0,Safe
2012-12-28T16:00:00Z,50.9,54.8,39.88986111111111,50.24166666666666,47.837500000000006,0,0,0,0,Safe,46.64069444444445,56.56130952380953,55.19583333333333,0,0,0,0,Safe
2012-12-28T17:00:00Z,54.2,53.5,39.903888888888886,50.289880952380955,48.041666666666664,0,0,0,0,Safe,46.64416666666667,56.58690476190476,55.11666666666667,0,0,0,0,Safe
2012-12-28T18:00:00Z,55.4,55.4,39.91972222222222,50.348214285714285,48.30416666666667,0,0,0,0,Safe,46.650555555555556,56.625595238095244,55.258333333333326,0,0,0,0,Safe
2012-12-28T19:00:00Z,53.7,58.9,39.93416666666666,50.37321428571429,48.55833333333334,0,0,0,0,Safe,46.66555555555555,56.7047619047619,55.61666666666667,0,0,0,0,Safe
2012-12-28T20:00:00Z,53.2,59.4,39.9475,50.38928571428571,48.80833333333334,0,0,0,0,Safe,46.680972222222216,56.76607142857142,55.9375,0,0,0,0,Safe
2012-12-28T21:00:00Z,52.5,57.9,39.959722222222226,50.38988095238095,49.0,0,0,0,0,Safe,46.693472222222226,56.8125,56.099999999999994,0,0,0,0,Safe
2012-12-28T22:00:00Z,53.0,61.1,39.97277777777778,50.408333333333324,49.27916666666667,0,0,0,0,Safe,46.71055555555555,56.870238095238086,56.37083333333334,0,0,0,0,Safe
2012-12-28T23:00:00Z,53.0,60.3,39.98638888888889,50.414285714285704,49.55833333333334,0,0,0,0,Safe,46.72638888888889,56.907738095238095,56.462500000000006,0,0,0,0,Safe
2012-12-29T00:00:00Z,53.5,59.8,40.00125,50.42738095238095,49.887499999999996,0,0,0,0,Safe,46.74166666666667,56.93214285714286,56.4375,0,0,0,0,Safe
2012-12-29T01:00:00Z,53.7,60.3,40.016666666666666,50.44880952380952,50.25,0,0,0,0,Safe,46.75791666666666,56.94761904761905,56.52916666666667,0,0,0,0,Safe
2012-12-29T02:00:00Z,53.7,62.0,40.03277777777778,50.474404761904765,50.62083333333333,0,0,0,0,Safe,46.77680555555556,56.96011904761905,56.82083333333333,0,0,0,0,Safe
2012-12-29T03:00:00Z,54.2,64.7,40.05013888888889,50.5047619047619,50.895833333333336,0,0,0,0,Safe,46.79944444444444,56.98869047619048,57.15833333333333,0,0,0,0,Safe
2012-12-29T04:00:00Z,54.2,65.9,40.06777777777778,50.53809523809524,51.1625,0,0,0,0,Safe,46.82361111111111,57.029761904761905,57.479166666666664,0,0,0,0,Safe
2012-12-29T05:00:00Z,54.2,69.6,40.08569444444444,50.57380952380952,51.425000000000004,0,0,0,0,Safe,46.852916666666665,57.08690476190476,57.87916666666666,0,0,0,0,Safe
2012-12-29T06:00:00Z,54.0,67.6,40.10361111111111,50.61071428571428,51.666666666666664,0,0,0,0,Safe,46.879583333333336,57.13809523809524,58.23749999999999,0,0,0,0,Safe
2012-12-29T07:00:00Z,53.8,68.6,40.121249999999996,50.64821428571428,51.90416666666667,0,0,0,0,Safe,46.910833333333336,57.223214285714285,58.604166666666664,0,0,0,0,Safe
2012-12-29T08:00:00Z,53.6,69.1,40.13861111111112,50.68630952380953,52.19166666666666,0,0,0,0,Safe,46.94305555555555,57.33392857142857,59.31666666666666,0,0,0,0,Safe
2012-12-29T09:00:00Z,53.3,69.1,40.15555555555556,50.720238095238095,52.44166666666667,0,0,0,0,Safe,46.97430555555555,57.43928571428571,59.97916666666666,0,0,0,0,Safe
2012-12-29T10:00:00Z,55.2,64.8,40.17541666666667,50.76369047619048,52.74166666666667,0,0,0,0,Safe,47.0,57.52023809523809,60.48333333333334,0,0,0,0,Safe
2012-12-29T11:00:00Z,59.8,64.8,40.20166666666667,50.834523809523816,53.19166666666667,0,0,0,0,Safe,47.02638888888889,57.598214285714285,60.958333333333336,0,0,0,0,Safe
2012-12-29T12:00:00Z,57.5,64.5,40.22472222222222,50.88988095238095,53.5375,0,0,0,0,Safe,47.05125,57.66904761904762,61.4125,0,0,0,0,Safe
2012-12-29T13:00:00Z,58.4,64.8,40.24930555555556,50.94702380952381,53.916666666666664,0,0,0,0,Safe,47.07722222222222,57.74345238095239,61.87083333333333,0,0,0,0,Safe
2012-12-29T14:00:00Z,58.1,64.5,40.273472222222225,50.99702380952381,54.291666666666664,0,0,0,0,Safe,47.10263888888889,57.81130952380953,62.3125,0,0,0,0,Safe
2012-12-29T15:00:00Z,56.9,63.7,40.296527777777776,51.02023809523809,54.583333333333336,0,0,0,0,Safe,47.12708333333333,57.86309523809524,62.7125,0,0,0,0,Safe
2012-12-29T16:00:00Z,54.9,62.8,40.316250000000004,51.01071428571428,54.75,0,0,0,0,Safe,47.150972222222215,57.920833333333334,63.04583333333333,0,0,0,0,Safe
2012-12-29T17:00:00Z,55.8,62.1,40.33722222222222,51.00119047619048,54.81666666666666,0,0,0,0,Safe,47.17319444444444,57.973214285714285,63.40416666666666,0,0,0,0,Safe
2012-12-29T18:00:00Z,56.7,61.9,40.35930555555556,50.99880952380952,54.87083333333334,0,0,0,0,Safe,47.195277777777775,58.02440476190476,63.675000000000004,0,0,0,0,Safe
2012-12-29T19:00:00Z,54.9,62.4,40.379583333333336,50.98928571428572,54.92083333333333,0,0,0,0,Safe,47.221666666666664,58.093452380952385,63.82083333333333,0,0,0,0,Safe
2012-12-29T20:00:00Z,58.0,62.4,40.40402777777778,51.01309523809524,55.12083333333333,0,0,0,0,Safe,47.24763888888889,58.13988095238095,63.945833333333326,0,0,0,0,Safe
2012-12-29T21:00:00Z,56.6,66.0,40.42611111111111,51.03511904761905,55.291666666666664,0,0,0,0,Safe,47.27791666666668,58.18452380952381,64.28333333333333,0,0,0,0,Safe
2012-12-29T22:00:00Z,61.1,71.4,40.454861111111114,51.07023809523809,55.62916666666666,0,0,0,0,Safe,47.31569444444444,58.278571428571425,64.71249999999999,0,0,0,0,Safe
2012-12-29T23:00:00Z,56.0,66.8,40.47666666666666,51.09047619047618,55.75416666666666,0,0,0,0,Safe,47.346666666666664,58.3875,64.98333333333333,0,0,0,0,Safe
2012-12-30T00:00:00Z,53.9,66.4,40.49611111111111,51.09940476190476,55.770833333333336,0,0,0,0,Safe,47.37708333333333,58.46785714285714,65.25833333333334,0,0,0,0,Safe
2012-12-30T01:00:00Z,52.6,66.4,40.51402777777778,51.101190476190474,55.724999999999994,0,0,0,0,Safe,47.40680555555556,58.519047619047626,65.5125,0,0,0,0,Safe
2012-12-30T02:00:00Z,51.9,68.2,40.53513888888889,51.101785714285704,55.650000000000006,0,0,0,0,Safe,47.43694444444444,58.57797619047619,65.77083333333333,0,0,0,0,Safe
2012-12-30T03:00:00Z,51.0,72.7,40.556666666666665,51.09761904761905,55.51666666666667,0,0,0,0,Safe,47.471666666666664,58.67202380952381,66.10416666666667,0,0,0,0,Safe
2012-12-30T04:00:00Z,49.9,70.8,40.577083333333334,51.083333333333336,55.3375,0,0,0,0,Safe,47.50333333333334,58.73809523809524,66.30833333333332,0,0,0,0,Safe
2012-12-30T05:00:00Z,49.4,70.3,40.596805555555555,51.064285714285724,55.137499999999996,0,0,0,0,Safe,47.53402777777778,58.80238095238095,66.33749999999999,0,0,0,0,Safe
2012-12-30T06:00:00Z,48.6,70.9,40.61569444444445,51.041666666666664,54.912499999999994,0,0,0,0,Safe,47.56499999999999,58.87678571428571,66.47500000000001,0,0,0,0,Safe
2012-12-30T07:00:00Z,48.5,72.1,40.634027777777774,51.023214285714296,54.69166666666666,0,0,0,0,Safe,47.60180555555556,58.98630952380953,66.62083333333332,0,0,0,0,Safe
2012-12-30T08:00:00Z,48.2,69.9,40.65291666666666,51.01071428571428,54.46666666666667,0,0,0,0,Safe,47.635555555555555,59.089285714285715,66.65416666666667,0,0,0,0,Safe
2012-12-30T09:00:00Z,48.5,69.3,40.6725,51.0,54.26666666666666,0,0,0,0,Safe,47.66597222222222,59.18214285714286,66.66250000000001,0,0,0,0,Safe
2012-12-30T10:00:00Z,48.5,66.6,40.69208333333333,50.9922619047619,53.987500000000004,0,0,0,0,Safe,47.69222222222223,59.25,66.7375,0,0,0,0,Safe
2012-12-30T11:00:00Z,50.8,63.3,40.715,50.99464285714286,53.61249999999999,0,0,0,0,Safe,47.71388888888889,59.30892857142857,66.675,0,0,0,0,Safe
2012-12-30T12:00:00Z,52.3,62.7,40.739444444444445,50.99880952380952,53.395833333333336,0,0,0,0,Safe,47.73319444444444,59.36428571428571,66.6,0,0,0,0,Safe
2012-12-30T13:00:00Z,52.1,63.0,40.76111111111111,51.001785714285724,53.13333333333333,0,0,0,0,Safe,47.75055555555556,59.425,66.52499999999999,0,0,0,0,Safe
2012-12-30T14:00:00Z,51.1,62.1,40.78013888888889,51.004761904761914,52.84166666666666,0,0,0,0,Safe,47.766666666666666,59.479166666666664,66.425,0,0,0,0,Safe
2012-12-30T15:00:00Z,50.6,60.2,40.79763888888889,50.99702380952381,52.57916666666667,0,0,0,0,Safe,47.78055555555556,59.51309523809524,66.27916666666667,0,0,0,0,Safe
2012-12-30T16:00:00Z,52.4,62.7,40.81722222222223,50.978571428571435,52.474999999999994,0,0,0,0,Safe,47.79819444444444,59.535714285714285,66.27499999999999,0,0,0,0,Safe
2012-12-30T17:00:00Z,51.8,61.5,40.83583333333333,50.96666666666666,52.30833333333334,0,0,0,0,Safe,47.814166666666665,59.5625,66.25,0,0,0,0,Safe
2012-12-30T18:00:00Z,52.3,60.4,40.85486111111111,50.964285714285715,52.125,0,0,0,0,Safe,47.82861111111111,59.603571428571435,66.1875,0,0,0,0,Safe
2012-12-30T19:00:00Z,52.3,61.0,40.875416666666666,50.95892857142857,52.01666666666667,0,0,0,0,Safe,47.849027777777785,59.6702380952381,66.12916666666666,0,0,0,0,Safe
2012-12-30T20:00:00Z,54.0,57.9,40.89833333333333,50.959523809523816,51.85,0,0,0,0,Safe,47.86486111111112,59.703571428571436,65.94166666666668,0,0,0,0,Safe
2012-12-30T21:00:00Z,57.7,59.6,40.92472222222222,50.98333333333333,51.895833333333336,0,0,0,0,Safe,47.88083333333333,59.72976190476191,65.675,0,0,0,0,Safe
2012-12-30T22:00:00Z,56.3,63.2,40.94972222222222,50.99464285714286,51.69583333333333,0,0,0,0,Safe,47.901111111111106,59.75773809523809,65.33333333333333,0,0,0,0,Safe
2012-12-30T23:00:00Z,55.8,62.7,40.97416666666666,51.00654761904762,51.6875,0,0,0,0,Safe,47.920416666666675,59.78809523809524,65.16250000000001,0,0,0,0,Safe
2012-12-31T00:00:00Z,55.0,62.7,40.99777777777778,51.017857142857146,51.73333333333333,0,0,0,0,Safe,47.93958333333333,59.810714285714276,65.00833333333333,0,0,0,0,Safe
2012-12-31T01:00:00Z,54.7,65.1,41.02111111111111,51.02857142857143,51.82083333333333,0,0,0,0,Safe,47.96194444444444,59.841071428571425,64.95416666666667,0,0,0,0,Safe
2012-12-31T02:00:00Z,54.3,66.8,41.04416666666667,51.03511904761905,51.92083333333333,0,0,0,0,Safe,47.98638888888888,59.87797619047619,64.89583333333333,0,0,0,0,Safe
2012-12-31T03:00:00Z,54.2,67.7,41.06708333333333,51.042857142857144,52.05416666666667,0,0,0,0,Safe,48.01208333333333,59.92559523809524,64.6875,0,0,0,0,Safe
2012-12-31T04:00:00Z,53.9,67.3,41.08972222222223,51.05059523809524,52.22083333333334,0,0,0,0,Safe,48.0375,59.978571428571435,64.54166666666667,0,0,0,0,Safe
2012-12-31T05:00:00Z,54.1,65.2,41.11291666666666,51.061904761904756,52.416666666666664,0,0,0,0,Safe,48.059999999999995,60.016666666666666,64.32916666666667,0,0,0,0,Safe
2012-12-31T06:00:00Z,53.7,65.3,41.135555555555555,51.07261904761904,52.62916666666667,0,0,0,0,Safe,48.08277777777778,60.05238095238096,64.09583333333333,0,0,0,0,Safe
2012-12-31T07:00:00Z,53.7,65.6,41.158611111111114,51.083333333333336,52.84583333333334,0,0,0,0,Safe,48.10861111111111,60.092261904761905,63.824999999999996,0,0,0,0,Safe
2012-12-31T08:00:00Z,52.4,58.4,41.18,51.09940476190476,53.020833333333336,0,0,0,0,Safe,48.125,60.12857142857143,63.34583333333333,0,0,0,0,Safe
2012-12-31T09:00:00Z,52.7,61.1,41.20097222222223,51.11845238095238,53.19583333333333,0,0,0,0,Safe,48.14291666666667,60.17380952380952,63.00416666666666,0,0,0,0,Safe
2012-12-31T10:00:00Z,53.3,59.2,41.22277777777777,51.13452380952381,53.395833333333336,0,0,0,0,Safe,48.15791666666667,60.19583333333333,62.69583333333333,0,0,0,0,Safe
2012-12-31T11:00:00Z,54.0,58.9,41.24583333333333,51.156547619047615,53.52916666666667,0,0,0,0,Safe,48.17236111111111,60.21547619047618,62.512499999999996,0,0,0,0,Safe
2012-12-31T12:00:00Z,54.0,59.4,41.268611111111106,51.16785714285714,53.599999999999994,0,0,0,0,Safe,48.1875,60.23690476190476,62.375,0,0,0,0,Safe
2012-12-31T13:00:00Z,56.5,62.3,41.294444444444444,51.18928571428571,53.78333333333333,0,0,0,0,Safe,48.20625,60.27857142857143,62.34583333333334,0,0,0,0,Safe
2012-12-31T14:00:00Z,55.6,61.1,41.31861111111111,51.210119047619045,53.97083333333334,0,0,0,0,Safe,48.22361111111111,60.313095238095244,62.30416666666667,0,0,0,0,Safe
2012-12-31T15:00:00Z,55.9,62.1,41.34319444444444,51.23154761904762,54.19166666666666,0,0,0,0,Safe,48.24305555555556,60.34761904761905,62.383333333333326,0,0,0,0,Safe
2012-12-31T16:00:00Z,55.9,61.8,41.36763888888889,51.25297619047619,54.337500000000006,0,0,0,0,Safe,48.26097222222222,60.38035714285714,62.34583333333334,0,0,0,0,Safe
2012-12-31T17:00:00Z,55.5,61.5,41.39152777777778,51.26488095238095,54.49166666666667,0,0,0,0,Safe,48.27888888888889,60.41011904761905,62.34583333333334,0,0,0,0,Safe
2012-12-31T18:00:00Z,55.5,58.2,41.41555555555556,51.27797619047618,54.625,0,0,0,0,Safe,48.29194444444444,60.42619047619047,62.25416666666666,0,0,0,0,Safe
2012-12-31T19:00:00Z,55.2,58.9,41.44083333333334,51.293452380952374,54.74583333333334,0,0,0,0,Safe,48.31041666666667,60.43571428571429,62.166666666666664,0,0,0,0,Safe
2012-12-31T20:00:00Z,54.1,57.3,41.46472222222222,51.29642857142858,54.75,0,0,0,0,Safe,48.32694444444444,60.43095238095238,62.14166666666666,0,0,0,0,Safe
2012-12-31T21:00:00Z,54.0,58.9,41.486666666666665,51.292857142857144,54.59583333333333,0,0,0,0,Safe,48.34305555555556,60.43511904761905,62.112500000000004,0,0,0,0,Safe
2012-12-31T22:00:00Z,53.5,58.8,41.508611111111115,51.28750000000001,54.479166666666664,0,0,0,0,Safe,48.358333333333334,60.43392857142858,61.92916666666667,0,0,0,0,Safe
2012-12-31T23:00:00Z,53.3,58.6,41.530277777777776,51.28333333333334,54.375,0,0,0,0,Safe,48.37291666666667,60.432738095238086,61.758333333333326,0,0,0,0,Safe
2013-01-01T00:00:00Z,53.1,58.5,41.552083333333336,51.282738095238095,54.29583333333334,0,0,0,0,Safe,48.386944444444445,60.43214285714285,61.583333333333336,0,0,0,0,Safe
2013-01-01T01:00:00Z,52.7,58.5,41.57347222222222,51.282738095238095,54.2125,0,0,0,0,Safe,48.40041666666666,60.42440476190476,61.30833333333333,0,0,0,0,Safe
2013-01-01T02:00:00Z,52.4,58.4,41.59444444444444,51.282738095238095,54.13333333333333,0,0,0,0,Safe,48.414027777777775,60.413690476190474,60.958333333333336,0,0,0,0,Safe
2013-01-01T03:00:00Z,52.3,60.7,41.61555555555555,51.28511904761905,54.05416666666667,0,0,0,0,Safe,48.43041666666666,60.41190476190476,60.666666666666664,0,0,0,0,Safe
2013-01-01T04:00:00Z,52.3,63.7,41.636805555555554,51.291071428571435,53.98749999999999,0,0,0,0,Safe,48.45097222222223,60.42619047619048,60.51666666666667,0,0,0,0,Safe
2013-01-01T05:00:00Z,50.1,62.7,41.655277777777776,51.28690476190476,53.82083333333333,0,0,0,0,Safe,48.470277777777774,60.432738095238086,60.412499999999994,0,0,0,0,Safe
2013-01-01T06:00:00Z,50.3,63.1,41.67402777777777,51.280952380952385,53.67916666666667,0,0,0,0,Safe,48.49013888888888,60.45297619047619,60.32083333333333,0,0,0,0,Safe
2013-01-01T07:00:00Z,50.3,63.0,41.69375,51.27499999999999,53.537499999999994,0,0,0,0,Safe,48.51430555555555,60.47261904761905,60.212500000000006,0,0,0,0,Safe
2013-01-01T08:00:00Z,49.3,57.2,41.71277777777778,51.270238095238106,53.40833333333333,0,0,0,0,Safe,48.53069444444444,60.48690476190477,60.1625,0,0,0,0,Safe
2013-01-01T09:00:00Z,49.0,55.9,41.73027777777778,51.26488095238095,53.25416666666666,0,0,0,0,Safe,48.542638888888895,60.47857142857143,59.94583333333333,0,0,0,0,Safe
2013-01-01T10:00:00Z,48.9,57.8,41.747638888888886,51.25535714285714,53.07083333333333,0,0,0,0,Safe,48.556805555555556,60.5,59.887499999999996,0,0,0,0,Safe
2013-01-01T11:00:00Z,49.2,59.3,41.76541666666667,51.24464285714285,52.87083333333334,0,0,0,0,Safe,48.57277777777778,60.542857142857144,59.90416666666667,0,0,0,0,Safe
2013-01-01T12:00:00Z,49.4,58.1,41.78333333333333,51.23809523809524,52.67916666666667,0,0,0,0,Safe,48.58708333333334,60.57559523809524,59.85,0,0,0,0,Safe
2013-01-01T13:00:00Z,52.9,57.9,41.80583333333333,51.25535714285714,52.52916666666667,0,0,0,0,Safe,48.600833333333334,60.60000000000001,59.666666666666664,0,0,0,0,Safe
2013-01-01T14:00:00Z,48.5,57.9,41.82208333333333,51.22976190476191,52.23333333333333,0,0,0,0,Safe,48.614444444444445,60.60654761904762,59.53333333333333,0,0,0,0,Safe
2013-01-01T15:00:00Z,53.6,57.1,41.84513888888889,51.23750000000001,52.137499999999996,0,0,0,0,Safe,48.627361111111114,60.604166666666664,59.32500000000001,0,0,0,0,Safe
2013-01-01T16:00:00Z,53.2,56.9,41.8675,51.24166666666667,52.025,0,0,0,0,Safe,48.63972222222223,60.605357142857144,59.12083333333333,0,0,0,0,Safe
2013-01-01T17:00:00Z,51.8,57.0,41.887638888888894,51.25297619047619,51.87083333333333,0,0,0,0,Safe,48.651944444444446,60.61369047619048,58.93333333333333,0,0,0,0,Safe
2013-01-01T18:00:00Z,53.3,54.0,41.90972222222222,51.26011904761905,51.77916666666666,0,0,0,0,Safe,48.65972222222222,60.608928571428564,58.75833333333333,0,0,0,0,Safe
2013-01-01T19:00:00Z,51.9,51.1,41.93125,51.287499999999994,51.64166666666666,0,0,0,0,Safe,48.66833333333334,60.58392857142857,58.43333333333334,0,0,0,0,Safe
2013-01-01T20:00:00Z,50.8,55.4,41.95125,51.24761904761905,51.50416666666666,0,0,0,0,Safe,48.68291666666667,60.54761904761905,58.354166666666664,0,0,0,0,Safe
2013-01-01T21:00:00Z,51.6,56.5,41.97069444444445,51.12559523809523,51.40416666666667,0,0,0,0,Safe,48.69666666666667,60.460119047619045,58.25416666666666,0,0,0,0,Safe
2013-01-01T22:00:00Z,51.1,57.3,41.989444444444445,51.089285714285715,51.30416666666667,0,0,0,0,Safe,48.71055555555555,60.40714285714286,58.19166666666666,0,0,0,0,Safe
2013-01-01T23:00:00Z,53.5,58.1,42.01138888888889,51.07797619047619,51.3125,0,0,0,0,Safe,48.725,60.38035714285714,58.17083333333334,0,0,0,0,Safe
2013-01-02T00:00:00Z,52.8,60.2,42.032361111111115,51.08690476190476,51.29999999999999,0,0,0,0,Safe,48.74180555555555,60.375595238095244,58.241666666666674,0,0,0,0,Safe
2013-01-02T01:00:00Z,53.1,61.3,42.053472222222226,51.11190476190476,51.31666666666667,0,0,0,0,Safe,48.76013888888888,60.375595238095244,58.35833333333334,0,0,0,0,Safe
2013-01-02T02:00:00Z,52.9,61.3,42.07416666666667,51.141071428571436,51.3375,0,0,0,0,Safe,48.778055555555554,60.36785714285715,58.479166666666664,0,0,0,0,Safe
2013-01-02T03:00:00Z,52.9,62.0,42.09458333333333,51.17380952380953,51.362500000000004,0,0,0,0,Safe,48.79680555555555,60.36607142857143,58.53333333333333,0,0,0,0,Safe
2013-01-02T04:00:00Z,52.8,62.7,42.11472222222222,51.2095238095238,51.38333333333333,0,0,0,0,Safe,48.81611111111111,60.3672619047619,58.49166666666667,0,0,0,0,Safe
2013-01-02T05:00:00Z,52.7,64.0,42.13430555555556,51.24880952380953,51.49166666666667,0,0,0,0,Safe,48.837222222222216,60.37738095238095,58.54583333333334,0,0,0,0,Safe
2013-01-02T06:00:00Z,52.3,61.5,42.15291666666666,51.290476190476184,51.574999999999996,0,0,0,0,Safe,48.85472222222222,60.36488095238095,58.479166666666664,0,0,0,0,Safe
